"Porto Nacional","PNB","Porto Nacional","Brazil"
,,,
"Porto Santo","PXO","Porto Santo","Portugal"
,,,
"Porto Seguro","BPS","Porto Seguro","Brazil"
,,,
"Porto Velho","PVH","Belmonte","Brazil"
,,,
"Portoroz","POW","Portoroz","Slovenia"
,,,
"Portoviejo","PVO","Portoviejo","Ecuador"
,,,
"Portsmouth","PME","Portsmouth","United Kingdom"
,,,
"Portsmouth","PMH","Regional","United States"
,,,
"Porvenir","WPR","Porvenir","Chile"
,,,
"Posadas","PSS","Posadas","Argentina"
,,,
"Poso","PSJ","Poso","Indonesia"
,,,
"Postville","YSO","Postville","Canada"
,,,
"Poteau","RKR","Robert S Kerr","United States"
,,,
"Potosi","POI","Potosi","Bolivia"
,,,
"Pottstown","PTW","Pottstown/Limerick","United States"
,,,
"City name","Airport Code",,"Country name"
,,,
"Poughkeepsie","POU","Dutchess County","United States"
,,,
"Poulsbo","PUL","Poulsbo","United States"
,,,
"Poum","PUV","Poum","New Caledonia"
,,,
"Pouso Alegre","PPY","Pouso Alegre","Brazil"
,,,
"Povungnituk","YPX","Puvirnituq","Canada"
,,,
"Powell","POY","Powell","United States"
,,,
"Powell Lake","WPL","Powell Lake","Canada"
,,,
"Powell Point","PPO","Powell Point","Bahamas"
,,,
"Powell River","YPW","Powell River","Canada"
,,,
"Poza Rica","PAZ","Tajin","Mexico"
,,,
"Poznan","POZ","Lawica","Poland"
,,,
"Prado","PDF","Prado","Brazil"
,,,
"Prague","XYG","Hlavni N. Railway",
,,,
"Prague","XYJ","Holosovice Railway",
,,,
"Prague","PRG","Ruzyne","Czechoslovakia (former)"
,,,
"Praia","RAI","Francisco Mendes","Cape Verde"
,,,
"City name","Airport Code",,"Country name"
,,,
"Prairie Du Chien","PCD","Municipal","United States"
,,,
"Praslin Island","PRI","Praslin Island","Seychelles"
,,,
"Pratt","PTT","Pratt","United States"
,,,
"Prentice","PRW","Prentice","United States"
,,,
"Prerov","PRV","Prerov","Czechoslovakia (former)"
,,,
"Pres. Roque Saenz Pena","PRQ","Pres. Roque Saenz Pena","Argentina"
,,,
"Prescott","PRC","Prescott","United States"
,,,
"Presidente Dutra","PDR","Municipal","Brazil"
,,,
"Presidente Prudente","PPB","A. De Barros","Brazil"
,,,
"Presov","POV","Zamo??","Czechoslovakia (former)"
,,,
"Presque Isle","PQI","Municipal","United States"
,,,
"Preston","PST","Preston","Cuba"
,,,
"Pretoria","HPR","Central Hpr","South Africa"
,,,
"Pretoria","HIC","Iscor Heliport","South Africa"
,,,
"Pretoria","PRY","Wonderboom Apt.","South Africa"
,,,
"Preveza/Lefkas","PVK","Aktion","Greece"
,,,
"City name","Airport Code",,"Country name"
,,,
"Price","PUC","Carbon County","United States"
,,,
"Prieska","PRK","Prieska","South Africa"
,,,
"Prince Albert","YPA","Prince Albert","Canada"
,,,
"Prince George","YXS","Prince George","Canada"
,,,
"Prince George","XDV","Pr. George Rail Stn","Canada"
,,,
"Prince Rupert","YPR","Digby Island","Canada"
,,,
"Prince Rupert","XDW","Pr. Rupert Rail Stn","Canada"
,,,
"Prince Rupert","ZSW","Seal Cove","Canada"
,,,
"Princeton","PNN","Princeton","United States"
,,,
"Princeton","PCT","Princeton","United States"
,,,
"Princeton","ZTJ","Princeton JT Rail","United States"
,,,
"Princeton","BLF","Princeton","United States"
,,,
"Principe","PCP","Principe","Sao Tome and Principe"
,,,
"Prineville","PRZ","Prineville","United States"
,,,
"Prishtina","PRN","Prishtina International Airport","Kosovo"
,,,
"Procida","ZJJ","Harbour","Italy"
,,,
"City name","Airport Code",,"Country name"
,,,
"Sao Paulo","PGG","Progresso","Brazil"
,,,
"Prome","PRU","Prome","Myanmar"
,,,
"Propriano","PRP","Propriano","France"
,,,
"Proserpine","PPP","Whitsunday Coast","Australia"
,,,
"Prospect Creek","PPC","Prospect Creek","United States"
,,,
"Provedenia","PVX","Provedenia","Russian Federation"
,,,
"Providence","ZRV","Providence Rail","United States"
,,,
"Providence","PVD","T. F. Green Airport","United States"
,,,
"Providencia","PVA","Providencia","Colombia"
,,,
"Providenciales","PLS","International","Turks and Caicos Islands"
,,,
"Provideniya","PVS","Provideniya","Russian Federation"
,,,
"Provincetown","PVC","Provincetown","United States"
,,,
"Provo","PVU","Provo","United States"
,,,
"Prudhoe Bay","PUO","Prudhoe Bay","United States"
,,,
"Prudhoe Bay/Deadhorse","SCC","Prudhoe Bay/Deadhorse","United States"
,,,
"Pskov","PKV","Pskov","Russian Federation"
,,,
"City name","Airport Code",,"Country name"
,,,
"Puas","PUA","Puas","Papua New Guinea"
,,,
"Pucallpa","PCL","Capitan Rolden","Peru"
,,,
"Pucon","ZPC","Pucon","Chile"
,,,
"Puebla","PBC","Huejotsingo","Mexico"
,,,
"Pueblo","PUB","Memorial","United States"
,,,
"Puente Genil","GEN","Puente Genil","Norway"
,,,
"Puerto Aisen","WPA","Puerto Aisen","Chile"
,,,
"Puerto Armuellas","AML","Puerto Armuellas","Panama"
,,,
"Puerto Asis","PUU","Puerto Asis","Colombia"
,,,
"Puerto Ayacucho","PYH","Puerto Ayacucho","Venezuela"
,,,
"Puerto Barrios","PBR","Puerto Barrios","Guatemala"
,,,
"Puerto Berrio","PBE","Puerto Berrio","Colombia"
,,,
"Puerto Boyaca","PYA","Puerto Boyaca","Colombia"
,,,
"Puerto Cabello","PBL","Puerto Cabello","Venezuela"
,,,
"Puerto Cabezas","PUZ","Puerto Cabezas","Nicaragua"
,,,
"Puerto Carreno","PCR","Puerto Carreno","Colombia"
,,,
"City name","Airport Code",,"Country name"
,,,
"Puerto De Santa Maria","PXS","Puerto De Santa Maria","Spain"
,,,
"Puerto del Rosario","FUE","Fuerteventura","Spain"
,,,
"Puerto Deseado","PUD","Puerto Deseado","Argentina"
,,,
"Puerto Escondido","PXM","Puerto Escondido","Mexico"
,,,
"Puerto Inirida","PDA","Puerto Inirida","Colombia"
,,,
"Puerto Jimenez","PJM","Puerto Jimenez","Costa Rica"
,,,
"Puerto Juarez","PJZ","Puerto Juarez","Mexico"
,,,
"Puerto La Cruz","UPC","Puerto La Cruz","Spain"
,,,
"Puerto La Victoria","PCJ","Puerto La Victoria","Paraguay"
,,,
"Puerto Leda","PBT","Puerto Leda","Paraguay"
,,,
"Puerto Leguizamo","LQM","Puerto Leguizamo","Colombia"
,,,
"Puerto Lempira","PEU","Puerto Lempira","Honduras"
,,,
"Puerto Madryn","PMY","El Tehuelche","Argentina"
,,,
"Puerto Maldonado","PEM","Puerto Maldonado","Peru"
,,,
"Puerto Montt","PMC","Tepual","Chile"
,,,
"Puerto Natales","PNT","Teniente J. Gallardo","Chile"
,,,
"City name","Airport Code",,"Country name"
,,,
"Puerto Obaldia","PUE","Puerto Obaldia","Panama"
,,,
"Puerto Ordaz","PZO","Puerto Ordaz","Venezuela"
,,,
"Puerto Paez","PPZ","Puerto Paez","Venezuela"
,,,
"Puerto Penasco","PPE","Puerto Penasco","Mexico"
,,,
"Puerto Plata","POP","La Union","Dominican Republic"
,,,
"Puerto Princesa","PPS","Puerto Princesa","Philippines"
,,,
"Puerto Rico","PUR","Puerto Rico","Bolivia"
,,,
"Puerto Rico","PCC","Puerto Rico","Colombia"
,,,
"Puerto Suarez","PSZ","Puerto Suarez","Bolivia"
,,,
"Puerto Vallarta","PVR","Ordaz","Mexico"
,,,
"Puerto Varas","PUX","Puerto Varas","Chile"
,,,
"Puerto Williams","WPU","Puerto Williams","Chile"
,,,
"Puertollano","UER","Puertollano","Spain"
,,,
"Puka Puka","PKP","Puka Puka","French Polynesia"
,,,
"Puka Puka Is/Attol","PZK","Puka Puka Is/Attol","Cook Islands"
,,,
"Pukarua","PUK","Pukarua","French Polynesia"
,,,
"City name","Airport Code",,"Country name"
,,,
"Pukatawagan","XPK","Pukatawagan","Canada"
,,,
"Pula","PUY","Pula","Croatia (hrvatska)"
,,,
"Pulau Layang-Layang Is","LAC","Layang-Layang Airstrip","Malaysia"
,,,
"Pulau Panjang","PPJ","Pulau Panjang","Indonesia"
,,,
"Pullman","PUW","Pullman-Moscow Regional Airport","United States"
,,,
"Pumani","PMN","Pumani","Papua New Guinea"
,,,
"Pune","PNQ","Lohegaon","India"
,,,
"Punia","PUN","Punia","Zaire"
,,,
"Punta Alegre","UPA","Punta Alegre","Cuba"
,,,
"Punta Arenas","PUQ","Pres Ibanez","Chile"
,,,
"Punta Cana","PUJ","Punta Cana","Dominican Republic"
,,,
"Punta Chivato","PCV","Punta Chivato","Mexico"
,,,
"Punta Colorada","PCO","Punta Colorada","Mexico"
,,,
"Punta De Maisi","UMA","Punta De Maisi","Cuba"
,,,
"Maldonado","PDP","Capitan Corbeta CA Curbelo International Airport","Uruguay"
,,,
"Punta Gorda","PND","Punta Gorda","Belize"
,,,
"City name","Airport Code",,"Country name"
,,,
"Punta Gorda","PGD","Charlotte County","United States"
,,,
"Punta Islita","PBP","Punta Islita","Costa Rica"
,,,
"Punta Renes","JAP","Punta Renes","Costa Rica"
,,,
"Pureni","PUI","Pureni","Papua New Guinea"
,,,
"Purwokerto","PWL","Purwokerto","Indonesia"
,,,
"Putao","PBU","Putao","Myanmar"
,,,
"Puttaparthi","PUT","Puttaprathe","India"
,,,
"Putumayo","PYO","Putumayo","Ecuador"
,,,
"Putussibau","PSU","Putussibau","Indonesia"
,,,
"Pweto","PWO","Pweto","Zaire"
,,,
"Pyongyang","FNJ","Sunan","Korea (North)"
,,,
"Pyrgos","PYR","Andravida","Greece"
,,,
"Qaanaaq","NAQ","Qaanaaq","Greenland"
,,,
"Qaarsut","JQA","Qaarsut","Greenland"
,,,
"Qachas Nek","UNE","Qachas Nek","Lesotho"
,,,
"Qaisumah","AQI","Qaisumah","Saudi Arabia"
,,,
"City name","Airport Code",,"Country name"
,,,
"Qala Nau","LQN","Qala Nau","Afghanistan"
,,,
"Qaqortoq","JJU","Heliport","Greenland"
,,,
"Qasigiannguit","JCH","Qasigiannguit","Greenland"
,,,
"Qeqertaq","PQT","Heliport","Denmark"
,,,
"Qeqertarsuaq","JGO","Qeqertarsuaq","Greenland"
,,,
"Qiemo","IQM","Qiemo","China"
,,,
"Qikiqtarjuaq","YVM","Qikiqtarjuaq","Canada"
,,,
"Qingdao","TAO","Qingdao","China"
,,,
"Qingyang","IQN","Qingyang","China"
,,,
"Qinhuangdao","SHP","Qinhuangdao","China"
,,,
"Qiqihar","NDG","Qiqihar","China"
,,,
"Qishn","IHN","Qishn","Yemen"
,,,
"Quakertown","UKT","Upper Bucks","United States"
,,,
"Qualicum","XQU","Qualicum","Canada"
,,,
"Quanduc","HOO","Nhon Co","Viet Nam"
,,,
"Quang Ngai","XNG","Quang Ngai","Viet Nam"
,,,
"City name","Airport Code",,"Country name"
,,,
"Quantico","NYG","Quantanico Nas","United States"
,,,
"Quaqtaq","YQC","Quaqtaq","Canada"
,,,
"Qu?bec City","YQB","Qu?bec","Canada"
,,,
"Quebec","XFZ","Charny","Canada"
,,,
"Quebec","XLJ","Quebec Stn. Rail Svce.","Canada"
,,,
"Quebec","XFY","Sainte-Foy Rail Svce.","Canada"
,,,
"Queen","UQE","Queen","United States"
,,,
"Queen Charlotte Is","ZQS","Queen Charlotte Is","Canada"
,,,
"Queenstown","ZQN","Frankton","New Zealand (Aotearoa)"
,,,
"Queenstown","UEE","Queenstown","Australia"
,,,
"Queenstown","UTW","Queenstown","South Africa"
,,,
"Quelimane","UEL","Quelimane","Mozambique"
,,,
"Pavones","XQP","Quepos","Costa Rica"
,,,
"Queretaro","QRO","Queretaro","Mexico"
,,,
"Quesnel","YQZ","Quesnel","Canada"
,,,
"Quetta","UET","Quetta","Pakistan"
,,,
"City name","Airport Code",,"Country name"
,,,
"Quetzaltenango","AAZ","Quetzaltenango Airport","Guatemala"
,,,
"Qui Nhon","UIH","Qui Nhon","Viet Nam"
,,,
"Quibdo","UIB","Quibdo","Colombia"
,,,
"Quiche","AQB","Quiche Airport","Guatemala"
,,,
"Quillayute","UIL","Quillayute State","United States"
,,,
"Quilpie","ULP","Quilpie","Australia"
,,,
"Quimper","UIP","Pluguffan","France"
,,,
"Quincemil","UMI","Quincemil","Peru"
,,,
"Quincy","UIN","Municipal","United States"
,,,
"Quincy","MQI","Quincy","United States"
,,,
"Quine Hill","UIQ","Quine Hill","Vanuatu"
,,,
"Quinhagak","KWN","Kwinhagak","United States"
,,,
"Quirindi","UIR","Quirindi","Australia"
,,,
"Quito","UIO","Mariscal Sucr","Ecuador"
,,,
"Quonset Point","NCO","NAS","United States"
,,,
"Quthing","UTG","Quthing","Lesotho"
,,,
"City name","Airport Code",,"Country name"
,,,
"Rabaraba","RBP","Rabaraba","Papua New Guinea"
,,,
"Rabat","RBA","Sale","Morocco"
,,,
"Rabaul","RAB","Tokua","Papua New Guinea"
,,,
"Rabi","RBI","Rabi","Fiji"
,,,
"Rach Gia","VKG","Rach Gia","Viet Nam"
,,,
"Racine","RAC","Horlick","United States"
,,,
"Raduzhnyi","RAT","Raduzhnyi","Russian Federation"
,,,
"Rae Lakes","YRA","Rae Lakes","Canada"
,,,
"Rafai","RFA","Rafai","Central African Republic"
,,,
"Rafha","RAH","Rafha","Saudi Arabia"
,,,
"Rafsanjan","RJN","Rafsanjan","Iran"
,,,
"Raglan","RAG","Raglan","New Zealand (Aotearoa)"
,,,
"Raha","RAQ","Sugimanuru","Indonesia"
,,,
"Rahim Yar Khan","RYK","Rahim Yar Khan","Pakistan"
,,,
"Raiatea","RFP","Raiatea","French Polynesia"
,,,
"Rail (Generic)","XZE","Off line Point","Germany"
,,,
"City name","Airport Code",,"Country name"
,,,
"Rail (Generic)","XZJ","Off line Point","Japan"
,,,
"Rail (Generic)","XZU","Off line Point","United States"
,,,
"Rail (Generic)","XZQ","Pass Rail","Sweden"
,,,
"Rail (Generic)","XZX","Off line Point","Australia"
,,,
"Rainbow Lake","YOP","Rainbow Lake","Canada"
,,,
"Raipur","RPR","Raipur","India"
,,,
"Rairua","RVV","Raivavae","French Polynesia"
,,,
"Rajahmundry","RJA","Rajahmundry","India"
,,,
"Rajbiraj","RJB","Rajbiraj","Nepal"
,,,
"Rajkot","RAJ","Civil","India"
,,,
"Rajouri","RJI","Rajouri","India"
,,,
"Rajshahi","RJH","Rajshahi","Bangladesh"
,,,
"Rakanda","RAA","Rakanda","Papua New Guinea"
,,,
"Raleigh/Durham","RDU","Raleigh-Durham International Airport","United States"
,,,
"Ramadan","TFR","Ramadan","Egypt"
,,,
"Ramadi","XTM","Ramidi","Iraq"
,,,
"City name","Airport Code",,"Country name"
,,,
"Ramagundam","RMD","Ramagundam","India"
,,,
"Ramata","RBV","Ramata","Solomon Islands"
,,,
"Ramechhap","RHP","Ramechhap","Nepal"
,,,
"Ramingining","RAM","Ramingining","Australia"
,,,
"Rampart","RMP","Rampart","United States"
,,,
"Ramsar","RZR","Ramsar","Iran"
,,,
"Ramstein","RMS","Ramstein","Germany"
,,,
"Ranau","RNU","Ranau","Malaysia"
,,,
"Ranchi","IXR","Ranchi","India"
,,,
"Rancho","RBK","French Valley","United States"
,,,
"Rangely","RNG","Rangely","United States"
,,,
"Ranger","RGR","Ranger Municipal","United States"
,,,
"Rangiroa","RGI","Rangiroa","French Polynesia"
,,,
"Rangpur","RAU","Rangpur","Bangladesh"
,,,
"Rankin Inlet","YRT","Rankin Inlet","Canada"
,,,
"Ranong","UNN","Ranong","Thailand"
,,,
"City name","Airport Code",,"Country name"
,,,
"Ransiki","RSK","Ransiki","Indonesia"
,,,
"Rapid City","RCA","Ellsworth AFB","United States"
,,,
"Rapid City","RAP","Regional","United States"
,,,
"Rarotonga","RAR","Rarotonga","Cook Islands"
,,,
"Ras Al Khaimah","RKT","Ras Al Khaimah","United Arab Emirates"
,,,
"Rasht","RAS","Rasht","Iran"
,,,
"Raspberry Strait","RSP","Raspberry Strait","United States"
,,,
"Ratanakiri","RBE","Ratanakiri","Cambodia"
,,,
"Ratnagiri","RTC","Ratnagiri","India"
,,,
"Raton","RTN","Crews Field","United States"
,,,
"Raudha","RXA","Raudha","Yemen"
,,,
"Raufarhofn","RFN","Raufarhofn","Iceland"
,,,
"Raufoss","ZMQ","Railway","Norway"
,,,
"Ravenna","RAN","La Spreta","Italy"
,,,
"Ravensthorpe","RVT","Ravensthorpe","Australia"
,,,
"Rawala Kot","RAZ","Rawala Kot","Pakistan"
,,,
"City name","Airport Code",,"Country name"
,,,
"Rawlins","RWL","Rawlins","United States"
,,,
"Reading","RDG","Municipal/Spaatz Fld","United States"
,,,
"Reao","REA","Reao","French Polynesia"
,,,
"Rebun","RBJ","Rebun","Japan"
,,,
"Rechlin","REB","Rechlin","Germany"
,,,
"Recife","REC","Guararapes Intl","Brazil"
,,,
"Reconquista","RCQ","Reconquista","Argentina"
,,,
"Red Bluff","RBL","Red Bluff Fss","United States"
,,,
"Red Deer","YQF","Red Deer","Canada"
,,,
"Red Devil","RDV","Red Devil","United States"
,,,
"Red Dog","RDB","Red Dog","United States"
,,,
"Red Lake","YRL","Red Lake","Canada"
,,,
"Red River","RDR","Grand Forks AFB","United States"
,,,
"Red Sucker Lake","YRS","Red Sucker Lake","Canada"
,,,
"Redang","RDN","LTS Pulau Redang","Malaysia"
,,,
"Redcliffe","RCL","Redcliffe","Vanuatu"
,,,
"City name","Airport Code",,"Country name"
,,,
"Redding","RDD","Redding","United States"
,,,
"Redencao","RDC","Redencao","Brazil"
,,,
"Redmond","RDM","Roberts Field","United States"
,,,
"Redwood Falls","RWF","Redwood Falls Muni","United States"
,,,
"Reed City","RCT","Miller Field","United States"
,,,
"Reedsville","RED","Mifflin County","United States"
,,,
"Refugio","RFG","Rooke Field","United States"
,,,
"Reggio Calabria","REG","Tito Menniti","Italy"
,,,
"Regina","REI","Regina","French Guiana"
,,,
"Regina, Saskatchewan","YQR","Regina","Canada"
,,,
"Rehoboth Beach","REH","Rehoboth Beach","United States"
,,,
"Reims","RHE","Reims","France"
,,,
"Reivilo","RVO","Reivilo","South Africa"
,,,
"Rengat","RGT","Japura","Indonesia"
,,,
"Renmark","RMK","Renmark","Australia"
,,,
"Rennell","RNL","Rennell","Solomon Islands"
,,,
"City name","Airport Code",,"Country name"
,,,
"Rennes","ZFJ","Gare de Rennes","France"
,,,
"Rennes","RNS","St Jacques","France"
,,,
"Rensselaer","RNZ","Rensselaer","United States"
,,,
"Renton","RNT","Renton","United States"
,,,
"Repulse Bay","YUT","Repulse Bay","Canada"
,,,
"Resende","REZ","Resende","Brazil"
,,,
"Reserved","QSP","Network Service Code",
,,,
"Resistencia","RES","Resistencia","Argentina"
,,,
"Resolute","YRB","Resolute","Canada"
,,,
"Resolution Island","YRE","Resolution Island","Canada"
,,,
"Retalhuleu","RER","Base Aerea Del Sur","Guatemala"
,,,
"Reus","REU","Reus","Spain"
,,,
"Revelstoke","YRV","Revelstoke","Canada"
,,,
"Rewa","REW","Rewa","India"
,,,
"Reyes","REY","Reyes","Bolivia"
,,,
"Reykholar","RHA","Reykholar","Iceland"
,,,
"City name","Airport Code",,"Country name"
,,,
"Reykjavik","KEF","Keflavik International","Iceland"
,,,
"Reykjavik","RKV","Reykjavik Domestic","Iceland"
,,,
"Reynosa","REX","Gen Lucio Blanco","Mexico"
,,,
"Rheindahlen","GMY","Rheindahlen","Germany"
,,,
"Rhinelander","RHI","Oneida County","United States"
,,,
"Rhodes","RHO","Diagoras Airport","Greece"
,,,
"Ribeirao Preto","RAO","Leite Lopes","Brazil"
,,,
"Riberalta","RIB","Gen Buech","Bolivia"
,,,
"Rice Lake","RIE","Rice Lake","United States"
,,,
"Richard Toll","RDT","Richard Toll","Senegal"
,,,
"Richards Bay","RCB","Richards Bay","South Africa"
,,,
"Richfield","RIF","Reynolds","United States"
,,,
"Richland","RLD","Richland","United States"
,,,
"Richmond","RID","Richmond","United States"
,,,
"Richmond","XRH","Richmond AFB","Australia"
,,,
"Richmond","RCM","Richmond","Australia"
,,,
"City name","Airport Code",,"Country name"
,,,
"Richmond","RIC","Intl (Byrd Field)","United States"
,,,
"Richmond","ZRD","Richmond VA Rail","United States"
,,,
"Riesa","IES","Riesa","Germany"
,,,
"Rifle","RIL","Garfield County","United States"
,,,
"Riga","RIX","Riga International Airport","Latvia"
,,,
"Rigolet","YRG","Rigolet","Canada"
,,,
"Rijeka","RJK","Rijeka","Croatia (hrvatska)"
,,,
"Rimini","RMI","Miramare","Italy"
,,,
"Rimouski","YXK","Rimouski","Canada"
,,,
"Rincon de los Sauces","RDS","Rincon de los Sauces","Argentina"
,,,
"Ringebu","XUQ","Ringebu Railway","Norway"
,,,
"Ringi Cove","RIN","Ringi Cove","Solomon Islands"
,,,
"Rio Alzucar","RIZ","Rio Alzucar","Panama"
,,,
"Rio Branco","RBR","Pres. Medici","Brazil"
,,,
"Rio Cuarto","RCU","Rio Cuarto","Argentina"
,,,
"Rio De Janeiro","GIG","Gale?o","Brazil"
,,,
"City name","Airport Code",,"Country name"
,,,
"Rio De Janeiro","SDU","Santos Dumont","Brazil"
,,,
"Rio Dulce","LCF","Las Vegas","Guatemala"
,,,
"Rio Frio","RFR","Rio Frio","Costa Rica"
,,,
"Rio Gallegos","RGL","Internacional","Argentina"
,,,
"Rio Grande","RIG","Rio Grande","Brazil"
,,,
"Rio Grande","RGA","Rio Grande","Argentina"
,,,
"Rio Hondo","RHD","Rio Hondo","Argentina"
,,,
"Rio Mayo","ROY","Rio Mayo","Argentina"
,,,
"Rio Sidra","RSI","Rio Sidra","Panama"
,,,
"Rio Tigre","RIT","Rio Tigre","Panama"
,,,
"Rio Turbio","RYO","Rio Turbio","Argentina"
,,,
